UniqueCount	AmbigCount
0	6
2	6
1	10
0	0
0	0
1	0
1	7
7	0
0	0
0	11
0	11
0	11
0	1
0	1
0	0
0	0
0	0
26	68
0	61
0	55
3	0
2	0
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	3
0	1
0	4
0	3
0	6
0	2
0	85
3	73
0	70
0	83
0	87
0	61
0	38
0	47
1	43
3	7
0	0
0	0
0	0
0	0
6	10
0	0
0	0
0	0
1	2
0	1
0	0
0	0
1	0
0	0
0	1
5	0
0	0
0	4
0	4
0	4
0	0
0	83
0	65
0	82
7	85
0	63
0	1
6	82
0	41
3	62
0	0
5	40
3	39
1	13
0	8
0	54
0	48
3	0
2	0
2	25
0	10
0	24
0	12
2	12
0	7
0	10
0	0
0	0
1	0
12	0
0	0
1	7
4	0
4	12
1	7
0	3
0	13
3	1
0	128
0	6
0	126
0	140
0	64
1	139
0	5
0	131
0	76
0	10
0	76
3	1
2	0
1	7
0	5
0	9
0	10
1	1
0	11
0	8
2	1
0	11
0	12
6	125
0	8
22	103
3	107
8	94
0	9
0	4
0	1
0	0
0	0
1	1
0	0
2	0
0	0
1	2
0	0
0	0
0	0
4	0
0	3
0	6
0	5
0	6
0	7
0	5
0	0
0	2
0	3
0	1
1	390
0	390
0	163
6	77
0	162
0	67
0	76
0	16
1	33
15	4
0	1
3	6
1	7
0	6
2	0
3	6
0	33
2	25
39	85
0	85
2	130
0	16
0	11
58	36
2	12
2	18
0	6
402	200
1	199
4	2
0	0
0	7
0	7
0	2
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	7
0	0
0	6
0	0
0	7
0	7
0	4
0	3
2	2
0	141
1	0
2	195
0	30
1	13
0	24
0	104
0	17
7	8
3	4
0	9
0	10
2	22
0	12
0	12
1	3
0	29
7	99
2	31
0	77
9	66
0	50
0	71
0	52
0	51
0	28
0	13
0	18
0	6
1	4
0	8
0	1
0	0
10	6
0	2
0	1
2	21
0	14
0	14
0	21
0	14
1	4
0	4
0	13
0	13
0	11
0	1
0	2
0	2
0	2
0	0
1	0
2	0
0	0
0	0
0	13
0	13
0	1
0	1
0	0
0	1
0	0
0	0
1	3
0	0
1	5
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	0
2	10
0	0
0	0
0	0
0	0
0	138
0	90
3	138
0	2
0	0
0	7
0	19
0	5
0	2
0	6
0	0
0	1
0	5
0	4
0	3
0	15
3	75
0	68
2	65
3	72
0	102
1	82
0	85
0	87
0	63
48	67
0	68
0	64
0	1
0	1
0	0
0	0
0	10
0	11
0	206
28	314
2	308
1	183
0	96
4	95
0	105
1	100
0	97
0	91
0	73
1	1
0	0
0	1
1	0
37	6
0	6
9	3
0	0
0	0
1	0
0	139
0	169
1	6
0	89
0	118
1	185
1	9
0	31
0	183
0	68
3	1
0	0
1	93
4	57
10	34
1	2
0	2
0	0
447	220
0	48
2	167
0	112
1	0
1	0
2	185
1	154
0	55
0	14
2	52
0	4
0	19
0	2
2	0
1	1
4	3
0	0
0	134
3	124
0	97
0	128
5	144
1	79
1	74
0	7
0	39
3	1
0	32
2	32
0	22
0	13
0	14
0	3
0	5
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	11
0	0
0	1
0	1
0	0
0	0
12	28
27	24
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
10	32
14	0
0	0
2	530
0	561
0	561
0	536
7	518
2	503
3	492
0	430
0	136
0	76
0	83
0	51
0	38
3	52
0	8
2	28
4	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2068
0	0
1414	2068
0	0
0	0
0	0
0	0
0	0
0	3
0	0
4	0
0	0
0	0
0	0
19	6
0	5
2	1
0	0
0	0
0	0
0	0
0	0
0	0
15	14
0	4
0	3
1	14
0	0
0	0
7	252
0	58
0	220
0	0
0	0
0	11
0	31
2	0
8	0
10	36
0	9
0	6
1	0
2	0
0	9
1	73
1	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	3
0	0
0	0
0	2
1	0
0	0
0	1
0	1
0	0
0	0
0	0
2	0
0	0
0	0
0	2
0	2
0	0
0	0
2	1
3	1
0	37
0	37
0	6
0	20
0	64
0	66
2	5
0	5
5	0
0	5
1	61
0	1
6	35
0	5
0	3
0	2
1	1
2	2
1	1
0	20
0	6
0	17
0	10
0	11
0	12
1	2
0	0
0	7
0	8
0	7
4	0
33	0
0	3
0	3
0	0
5	0
0	0
0	0
0	0
0	46
1	47
0	45
0	25
0	13
2	24
0	5
0	2
0	24
0	0
0	0
0	21
0	6
0	4
0	1
0	2
0	3
0	2
0	6
0	116
0	31
0	125
0	130
0	71
1	7
1	13
1	24
0	45
0	9
5	47
0	0
0	24
0	24
1	4
0	5
0	5
2	0
7	21
0	6
0	20
0	10
0	10
0	10
0	13
0	23
3	0
0	5
0	0
0	9
0	0
1	5
0	8
0	20
0	27
0	12
0	283
0	3
0	1
2	0
5	4
0	20
79	442
11	180
0	304
0	279
26	0
6	0
0	0
0	0
0	7
0	3
0	0
0	0
11	68
3	0
0	123
0	123
0	22
0	120
9	50
0	49
1	50
0	0
0	9
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	1
4	5
0	19
0	7
0	12
0	16
0	12
0	15
0	12
0	0
0	5
13	6
0	3
0	3
8	3
7	12
0	0
0	0
0	0
0	57
0	339
0	316
0	72
0	352
0	6
0	9
0	6
2	12
9	0
1	79
3	0
6	12
3	5
2	8
0	8
0	4
1	4
0	3
2	2
0	4
0	1
0	0
1	2
0	0
0	1
0	0
0	0
0	291
0	127
0	290
0	180
0	22
6	208
2	25
1	11
0	0
0	0
0	3
0	3
0	0
0	12
0	3
0	21
0	3
0	2
0	2
0	3
0	3
0	3
1	6
0	0
0	1
0	1
0	1
3	0
0	0
8	8
0	0
0	276
1	284
0	110
0	29
1	95
1	44
0	37
0	24
2	0
0	27
1	12
0	8
94	158
3	35
0	107
0	149
0	38
0	45
1	8
0	13
2	17
0	7
0	16
0	5
4	0
0	0
0	6
0	11
1	1
1	29
0	5
1	15
0	47
0	12
0	46
0	6
0	1
1	46
0	6
1	9
0	8
0	11
0	44
0	12
0	9
2	40
0	4
2	3
0	24
0	21
0	21
0	22
1	12
0	6
0	6
2	2
0	3
5	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	4
7	13
0	0
0	9
0	9
0	4
0	0
0	0
0	0
0	0
7	94
0	140
2	17
0	0
0	98
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
1	0
7	10
0	16
1	16
0	10
0	5
1	2
0	5
1	0
2	0
0	0
8	18
5	3
6	6
0	0
15	16
4	0
8	2
0	0
0	1
0	1
0	0
125	14
0	8
1	1
4	0
0	0
0	66
0	67
0	65
0	65
0	37
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	1
0	7
0	0
0	0
0	0
1	1
0	0
1	0
0	21
0	13
0	21
0	13
0	11
0	0
0	13
0	11
0	3
1	0
0	2
0	0
0	0
25	3
0	10
0	17
5	185
0	153
0	2
0	184
1	153
0	144
4	160
0	178
23	182
3	94
2	19
0	87
0	8
11	12
0	32
0	19
0	19
30	61
1	22
1	8
3	116
0	95
1	96
0	30
0	92
1	7
0	7
0	16
1	4
0	21
0	10
0	10
0	7
0	7
0	1
3	1
12	5
0	5
21	2
4	60
0	60
0	59
0	8
0	5
0	5
0	2
0	0
1	0
0	0
6	0
4	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	67
0	0
0	65
0	66
0	66
0	0
0	0
0	0
0	0
5	19
0	3
0	4
0	2
3	4
3	2
0	1
0	0
0	2
1	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
114	8
0	6
1	4
0	80
0	65
0	79
0	13
1	0
2	8
0	8
1	0
1	4
0	2
0	0
0	0
2	3
6	15
0	2
5	3
0	3
0	2
0	8
2	1
1	11
1	0
0	0
0	1
0	4
2	2
1	0
0	2
89	24
0	5
3	1
6	8
0	3
0	1
0	13
0	0
0	2
0	0
0	0
0	7
0	0
1	3
2	0
0	76
0	80
1	28
0	57
0	11
0	25
0	79
0	83
0	81
2	8
2	82
1	64
0	67
0	65
0	61
0	45
0	64
0	37
1	49
0	6
0	6
0	14
0	5
0	24
1	5
1	33
0	29
0	25
0	23
0	8
9	10
0	9
0	26
107	69
0	23
0	45
0	3
0	48
0	58
0	13
0	699
0	609
33	527
8	609
12	404
6	41
1	2
0	0
8	0
2	3
2	0
0	3
0	0
1	85
0	85
0	37
0	40
2	0
11	7
0	0
0	82
2	81
4	15
0	13
0	0
0	3
0	6
0	0
0	0
0	0
0	6
0	4
0	6
0	6
0	2
0	0
0	1
0	0
1	0
0	0
0	0
5	35
5	30
9	5
1	10
6	2
0	8
15	10
0	4
0	495
0	17
0	582
0	31
0	28
0	564
1	43
0	200
0	96
0	542
0	392
0	517
0	276
0	449
0	127
10	5
22	652
23	336
0	238
1	212
7	145
0	30
0	2
0	2
0	19
0	28
2	15
0	30
0	30
0	31
0	1
0	7
0	0
0	0
0	0
0	0
0	0
8	73
0	246
0	258
0	258
0	229
0	243
0	183
0	182
0	29
1	0
0	120
1	10
1	12
0	4
10	8
0	0
0	0
0	0
21	0
28	119
0	108
0	113
1	102
0	17
0	89
0	98
0	0
1	10
1	24
0	12
1	2
10	37
0	35
0	19
0	19
0	8
0	14
180	60
0	47
0	47
0	35
1	12
1	0
0	245
0	224
6	332
1	123
0	330
5	148
0	114
0	115
0	23
0	115
0	133
0	131
3	0
0	0
0	0
0	0
6	7
4	17
2	17
5	6
0	0
47	82
7	82
0	108
0	58
0	11
0	93
1	104
0	74
0	3
0	0
2	21
0	1
0	6
0	25
0	15
0	19
0	19
2	9
0	10
2	1
0	8
1	8
1	3
0	1
5	1
0	134
20	132
0	1
0	8
0	131
0	99
0	6
0	0
0	0
0	89
1	1
0	4
3	0
1	3
0	0
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
93	14
0	14
0	0
0	0
2	0
0	0
0	0
0	10
0	0
0	7
0	15
0	14
0	15
0	17
0	14
0	1
0	5
0	2
0	2
0	2
0	2
1	1
0	0
0	1
0	1
0	0
1	39
0	35
4	39
0	36
0	34
0	32
1	4
0	6
0	5
2	5
3	291
0	249
0	16
0	34
0	16
0	5
0	11
3	19
0	37
1	32
1	10
2	4
0	6
0	7
0	1
0	1
9	14
0	0
9	7
0	0
1	30
1	29
0	10
0	5
0	2
6	25
0	8
1	19
3	21
0	3
0	3
0	5
0	13
0	12
0	5
1	1
1	1
0	0
0	7
0	0
1	3
0	15
0	35
0	46
0	35
1	0
3	0
0	0
2	0
2	51
0	2
0	40
1	17
0	36
0	1
0	1
0	0
0	0
0	1
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	10
0	10
0	10
0	2
0	0
13	11
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	240
0	228
0	77
0	227
2	58
1	214
0	191
1	90
3	21
1	51
4	52
0	0
0	0
0	1
2	38
0	5
0	34
1	32
0	32
1	1
0	2
9	4
0	4
0	3
1	0
1	3
0	0
0	3
0	1
1	0
0	6
0	3
5	5
0	5
2	2
0	1
0	36
0	1
0	72
2	75
1	39
0	36
0	0
0	3
0	41
1	1
0	0
1	3
0	14
0	44
0	66
0	10
0	7
0	31
0	59
1	3
0	3
5	0
0	11
0	11
1	1
1	0
15	140
2	130
0	21
0	9
0	19
1	18
56	219
1	85
216	247
0	172
1	62
0	15
18	156
0	150
0	23
0	20
0	6
0	0
0	2
0	2
0	3
0	4
0	7
0	11
0	114
0	120
0	111
2	7
0	121
6	0
0	8
0	11
0	8
6	76
0	14
0	10
0	41
0	48
0	12
6	11
0	11
1	11
6	14
0	6
0	2
0	0
0	2
0	0
2	0
0	0
0	0
0	12
0	9
0	1
1	5
0	0
0	9
0	9
0	8
0	6
0	7
0	7
8	0
0	0
0	0
0	20
0	2
0	104
0	93
0	72
1	97
0	6
0	8
2	5
0	37
0	54
1	79
0	0
0	0
1	4
0	69
0	40
1	14
1	4
2	6
0	32
0	30
0	31
0	30
0	6
0	6
0	3
0	0
0	0
1	102
2	101
1	102
2	0
1	6
3	68
0	27
10	2
0	0
42	104
1	25
0	52
0	2
1	54
0	2
5	0
0	54
5	38
0	66
0	68
0	61
0	35
0	11
3	5
2	3
0	4
0	2
0	2
1	5
0	0
0	0
1	0
0	2
0	57
0	71
0	69
0	69
0	58
0	2
1	3
0	70
0	1
0	73
13	70
0	28
0	0
0	2
1	3
0	0
3	0
0	8
0	9
0	49
3	0
0	1
0	30
3	3
4	2
1	7
1	3
9	7
6	7
0	10
2	26
5	19
0	23
0	87
0	81
0	77
0	87
0	76
1	72
0	52
0	53
1	57
0	37
1	19
0	13
0	20
1	6
0	5
0	5
0	6
1	2
1	29
0	241
0	329
0	58
0	323
0	89
0	2
0	19
2	19
0	2
0	0
0	51
0	6
1	19
1	21
0	57
0	51
0	54
0	56
0	55
0	53
0	56
1	0
0	0
1	3
0	4
0	0
0	29
0	35
0	0
0	3
0	1
0	4
0	0
1	0
0	15
1	4
0	0
0	0
0	0
0	0
1	0
0	0
23	261
1	261
1	33
0	56
0	258
0	46
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
3	0
10	0
0	0
0	0
0	0
0	2
0	0
0	2
0	2
0	3
0	3
0	0
0	0
0	1
1	0
0	0
0	0
1	0
95	141
0	96
2	14
1	41
1	40
2	47
2	23
0	0
0	0
0	0
0	0
0	0
0	249
15	302
1	275
33	231
0	36
1	276
6	300
4	39
1	13
1	0
1	6
0	6
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
576	17
2	1
0	17
0	0
0	0
1	3
0	2
0	0
0	0
1	0
0	0
6	11
0	0
0	11
0	0
0	5
0	74
0	68
0	77
0	71
0	32
0	50
0	0
0	10
0	0
0	0
1	10
0	10
0	5
0	6
0	6
2	5
0	2
0	0
0	0
0	3
0	1
0	4
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
0	1
0	1
0	1
3	0
0	0
0	0
1	0
0	0
0	27
0	50
0	93
1	0
0	32
0	88
2	5
0	2
1	4
0	0
0	7
0	59
0	6
2	18
1	56
0	60
0	63
0	52
0	0
0	2
0	11
0	60
0	4
0	6
0	52
0	48
0	7
0	2
0	10
0	0
1	25
0	28
44	33
0	7
3	5
20	359
3	17
0	319
5	0
1	53
0	54
0	57
53	184
1	42
0	72
5	3
0	0
17	0
0	7
0	7
0	5
0	7
0	2
0	2
0	0
0	2
0	2
1	2
0	2
0	2
252	6
0	0
0	0
0	0
283	79
0	78
0	92
0	70
0	64
1	67
10	7
0	73
0	22
4	51
1	46
1	18
2	30
0	18
3	0
0	17
0	15
0	14
0	14
0	14
0	16
0	14
0	16
0	4
0	3
0	2
0	2
0	0
0	0
0	0
0	2
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
0	6
0	6
0	7
0	4
0	1
0	2
0	1
1	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	98
0	98
0	62
0	21
2	14
5	6
0	6
0	6
0	6
1	80
0	78
0	72
0	78
0	5
0	1
0	21
0	7
0	4
0	42
0	55
0	20
0	3
0	4
1533	538
0	104
0	103
1	66
1	19
2	0
0	2
7	67
1	68
2	100
2	165
1	49
0	0
0	0
0	0
0	0
0	0
1	35
0	33
0	16
2	17
2	5
23	103
1	100
2	62
0	58
3	2
6	605
0	8
0	526
1	167
0	570
2	117
3	158
3	18
4	225
0	104
1	95
0	48
4	12
1	0
0	0
0	0
0	0
0	0
0	0
0	17
4	17
0	16
0	9
1	9
0	1
0	1
36	11
0	9
0	8
1	6
1	0
0	1
0	13
0	15
0	6
0	4
0	9
0	7
0	0
0	1
0	1
0	15
1	13
0	8
0	4
0	39
0	39
0	26
0	7
0	22
0	0
0	0
0	3
0	0
0	0
0	0
0	0
4	44
2	44
0	0
0	7
0	88
0	94
0	88
0	94
0	95
0	73
31	92
3	99
0	11
0	11
0	3
0	11
0	3
0	0
0	3
0	0
3	0
0	2
1	2
0	2
0	2
0	0
0	1
0	1
0	0
1	2
0	1
0	1
0	0
0	0
0	0
1	0
0	0
0	4
0	22
0	51
22	17
2	50
0	3
0	11
0	1
1	2
7	5
0	5
0	0
3	82
0	39
0	31
0	10
0	16
1	22
3	12
1	3
0	1
1	9
0	1
0	1
1	5
0	9
0	0
0	2
0	0
0	0
1	0
0	0
0	0
0	0
23	4
0	4
0	0
0	0
0	0
0	0
0	0
0	39
2	41
0	3
0	4
1	20
0	13
0	15
2	3
1	1
0	6
0	68
0	38
1	28
0	56
0	68
2	31
0	2
0	9
1	6
0	4
0	0
108	16
2	16
0	11
0	11
3	0
0	0
0	34
0	149
0	87
0	33
0	10
0	20
0	131
0	138
0	9
0	37
0	11
0	15
0	153
0	9
0	8
0	8
8	2
9	13
0	20
1	20
2	0
0	15
11	2
1	4
7	16
1	44
8	45
0	38
0	148
0	39
1	39
0	25
0	145
2	1
0	24
1	7
1	7
6	107
0	107
0	0
104	495
3	35
1	452
1	1
0	64
1	450
4	342
0	21
21	23
0	24
0	1
0	13
0	115
1	19
38	122
0	116
0	3
11	56
0	112
1	39
0	35
0	40
0	8
0	44
0	3
0	0
188	0
2	35
7	37
0	7
0	3
0	9
1	10
0	7
0	0
1	58
8	51
0	22
1	12
0	17
0	10
2	14
0	9
0	5
0	5
0	6
0	0
0	0
4	3
14	1011
0	236
0	679
0	120
0	200
0	154
0	842
7	848
0	186
9	164
0	637
1	84
1	107
0	0
0	16
32	86
3	1
0	29
2	57
1	11
3	17
0	17
0	9
0	3
0	1
2	2
0	14
6	61
0	9
0	35
4	42
0	42
0	18
0	29
0	36
0	35
0	40
1	6
0	91
2	91
0	8
0	0
1	0
3	0
1	0
0	0
3	0
0	0
0	1
0	0
0	44
0	12
5	38
0	8
0	2
0	5
1	2
0	47
1	11
2	9
0	8
0	1
1	1
3	1
2	2
0	2
2	0
5	2
0	2
7	10
0	0
1	47
0	46
0	45
0	6
1	5
0	7
0	16
1	8
4	1
0	5
2	2
0	1
1	10
0	4
0	6
0	9
0	7
0	7
0	5
0	2
1	2
1	2
0	3
1	2
0	2
0	2
0	3
2	0
6	41
0	39
0	41
0	3
6	4
0	40
1	40
0	156
0	151
0	151
0	3
2	26
0	8
0	1
0	7
1	14
0	10
0	0
1	0
0	13
1	10
0	2
0	326
0	331
0	275
9	36
5	39
6	29
0	220
2	71
7	20
0	183
25	187
0	28
21	28
1	128
7	114
1	117
0	3
3	1
0	3
0	3
5	3
5	0
0	5
0	0
12	0
4	0
2	0
0	0
3	0
31	58
1	29
0	51
35	1647
0	1082
0	1599
0	392
334	1001
1	890
0	20
1	504
7	212
8	118
11	52
5	47
4	16
0	6
0	5
0	5
0	5
0	0
0	0
27	27
0	5
0	0
0	5
0	6
1	4
0	3
0	0
0	0
0	1
0	1
0	2
0	0
0	2
0	5
0	29
2	29
0	1
0	7
0	2
1	9
2	0
2	2
5	3
0	1
4	1
2	0
94	57
1	57
137	81
0	27
1	9
0	36
0	30
1	15
0	26
0	4
0	4
0	4
57	180
0	16
2	28
1	4
1	3
0	1
10	0
1	12
2	8
2	50
3	73
2	10
0	7
0	26
0	2
0	1
1	321
1	16
0	321
1	1
0	305
0	231
0	197
2	0
2	25
4	15
0	49
2	0
12	50
2	46
5	0
0	1
0	30
0	44
1	49
2	31
0	14
0	32
0	15
0	17
0	12
0	14
13	12
0	5
2	7
1	0
51	1
153	130
0	130
15	10
0	0
0	0
0	9
0	9
0	0
1	18
0	25
0	22
0	29
1	0
45	17
0	17
0	9
6	18
0	6
5	12
0	1
3	2
0	16
1	3
0	0
0	22
3	10
0	11
0	8
0	3
11	14
1	12
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	0
19	1
0	1
1	0
0	0
1	0
8	0
0	0
32	10
0	10
0	2
0	1
0	0
2	6
2	2799
2	2943
0	314
1	2458
2	150
15	634
0	1845
0	0
0	553
4	175
2	1455
2	0
3	313
0	1208
0	715
14	698
0	557
2	186
0	86
2	80
0	0
0	17
0	2
0	12
0	5
22	5
2	3
0	16
49	35
0	10
0	35
0	9
0	0
0	8
1	0
21	1
0	1
1	0
0	1
0	0
0	65
0	5
0	0
0	0
0	1
0	1
0	147
50	155
5	5
0	135
2	2
0	35
0	1
0	1022
1	1022
38	913
3	80
9	61
0	45
0	63
0	14
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	4
0	4
0	0
0	10
21	18
0	10
0	6
0	3
0	12
0	6
2	1
0	13
6	2
1	2
0	1
45	6
0	0
0	2
2	0
0	295
0	1
0	89
2	0
0	389
1	7
0	388
7	137
0	10
1	2
2	220
1	33
0	188
2	162
3	6
1	17
0	0
21	5
0	38
3	121
0	93
0	113
1	0
0	1
0	1
9	72
0	31
0	24
0	7
0	28
1	10
0	19
0	26
0	19
1	12
0	80
1	73
0	76
0	73
1	2
3	0
1	2
4	1
0	0
0	4
2	4
14	4
0	0
0	0
11	0
0	0
0	2
0	2
0	1
0	0
0	106
0	87
2	92
2	84
0	73
0	63
0	33
0	36
0	27
0	27
0	22
0	8
0	8
0	13
0	9
0	1
0	5
1	0
2	6
4	0
0	0
455	309
0	34
0	229
0	122
0	145
0	28
0	2
1	21
0	21
7	8
81	74
1	48
1	3
3	41
0	11
0	0
1	0
2	17
35	38
8	21
0	0
3	0
0	0
0	0
0	0
0	0
402	0
0	0
0	0
1	0
2	0
1	0
0	96
0	46
0	10
0	68
0	1
6	101
0	95
6	6
0	2
0	9
0	17
1	0
0	0
0	0
2	347
16	334
20	337
0	156
0	49
0	44
0	30
4	15
0	0
6	348
26	42
0	346
0	26
0	0
2	26
0	2
0	0
126	13
2	13
70	17
0	16
1	10
3	278
0	263
4	14
1	8
2	20
3	1
4	35
3	128
