UniqueCount	AmbigCount
0	30
0	29
33	30
1	11
0	2
0	15
0	0
0	14
1	11
1	10
0	6
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	79
2	81
2	77
0	0
0	0
0	625
0	566
0	495
2	316
12	696
0	242
1	39
0	454
0	632
1	667
5	190
2	8
1	17
1	97
1	384
0	116
0	0
0	0
0	0
0	0
0	0
7	10
0	15
0	6
0	8
0	0
0	9
0	6
0	127
1	127
0	132
0	20
0	11
0	35
0	28
0	33
0	34
0	34
0	16
6	22
1	16
0	32
0	31
0	9
0	4
9	0
0	17
0	17
1	2
0	5
0	2
2	6
1	97
5	59
3	77
3	77
1	19
0	52
1	70
1	81
0	84
0	12
6	5
0	0
4	118
0	112
15	66
0	85
0	89
0	90
1	19
7	24
0	19
1	14
1	8
0	1
0	34
0	10
0	26
0	6
0	6
0	7
0	69
0	64
0	7
0	32
0	71
0	71
2	7
0	11
0	32
0	8
0	0
0	17
0	19
0	5
3	8
0	6
7	8
0	66
1	16
0	0
2	1
0	0
0	2
0	2
7	1
0	0
0	2
0	2
0	2
0	2
1	5
0	18
0	83
0	87
2	9
0	0
2	84
0	80
0	0
4	71
2	4
3	2
1	3
3	21
0	4
0	60
0	54
0	12
1	9
0	53
1	11
0	52
0	7
0	2
0	17
0	6
0	12
1	6
0	1
2	5
3	18
0	0
0	24
0	22
0	48
0	19
0	6
2	59
0	17
1	60
0	30
0	0
0	13
0	13
1	47
0	44
0	28
1	27
0	2
2	9
6	79
1	52
1	69
0	6
0	5
7	11
1	1
1	1
0	0
3	3
3	0
0	0
2	88
0	88
1	88
0	14
0	2
2	0
3	0
3	0
19	38
0	34
0	25
2	0
3	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	1
0	3
0	3
0	6
0	3
0	34
4	25
0	25
0	48
0	50
0	27
0	32
0	42
0	37
0	9
0	0
0	0
0	0
0	0
2	2
0	0
2	0
0	0
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	1
1	0
0	0
0	0
0	0
0	0
0	32
0	22
0	27
5	34
0	21
1	2
4	30
0	15
3	17
0	0
1	6
0	6
0	2
0	2
1	71
0	66
8	0
1	0
0	38
0	22
0	25
0	13
0	11
0	6
0	6
0	0
0	0
0	0
3	0
0	0
0	3
4	0
5	7
1	5
3	2
0	6
1	2
0	77
0	0
0	70
0	81
0	31
3	81
0	0
0	78
0	38
0	7
0	45
0	0
1	1
0	6
0	4
0	5
0	5
0	0
0	7
0	5
0	1
0	8
0	8
1	73
0	7
10	60
1	59
5	45
0	6
0	6
0	2
0	0
2	0
2	7
0	0
0	0
0	0
0	1
0	3
0	1
0	0
1	0
0	7
1	5
0	7
0	5
0	10
0	4
0	0
0	7
0	3
0	5
0	1234
0	1234
0	493
4	224
0	490
1	205
0	222
0	55
0	98
5	4
1	0
0	21
0	21
5	29
4	0
1	27
0	72
2	61
4	7
0	7
1	434
0	48
2	30
41	20
4	4
1	10
0	1
281	139
0	139
0	3
3	0
0	65
0	67
0	11
0	7
0	4
1	0
0	3
0	0
3	19
0	5
0	6
0	64
0	4
0	59
1	1
0	64
0	62
0	49
0	38
6	21
2	109
4	0
3	154
1	14
1	5
0	16
0	80
1	9
3	10
4	4
0	18
0	5
1	10
0	7
0	6
1	1
0	24
5	82
1	29
1	72
5	39
0	27
0	47
0	23
0	30
0	16
0	6
0	13
0	6
3	5
1	10
1	4
2	0
2	9
0	5
0	0
0	29
0	24
0	24
0	29
0	17
1	0
0	1
0	19
0	19
0	18
2	4
0	26
0	26
0	1
0	0
0	0
2	0
0	0
0	0
0	11
0	12
0	6
0	6
0	2
1	0
0	0
1	6
0	3
0	0
0	11
0	3
0	6
1	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	25
0	9
0	25
0	2
0	0
0	6
0	17
0	6
0	2
0	4
0	1
0	2
0	6
0	4
0	3
0	13
1	77
0	27
1	27
1	54
0	105
0	66
0	106
0	79
0	96
16	74
0	74
0	69
0	0
0	0
0	0
0	0
0	2
0	2
0	105
7	233
0	233
1	87
1	19
2	19
0	21
1	18
0	15
0	19
0	13
0	0
0	0
0	0
0	0
11	3
0	3
0	0
0	0
0	0
0	0
0	61
0	110
0	2
1	32
0	37
0	71
0	4
0	8
0	80
0	24
1	1
0	0
0	47
1	34
28	88
3	23
0	8
0	0
648	299
0	54
5	244
0	159
0	0
1	0
4	109
1	101
0	31
0	6
1	29
0	3
0	9
0	2
0	1
0	11
18	13
0	0
0	37
1	37
0	36
0	37
4	50
0	27
0	22
0	2
0	11
1	0
0	7
0	7
0	5
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
16	20
28	14
0	5
3	1
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	32
5	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
211	47
0	28
2	12
0	7
2	1
0	0
3	0
1	0
0	0
24	12
0	8
0	0
0	20
0	0
0	0
14	355
0	67
0	278
1	0
0	0
0	19
0	38
1	0
2	0
3	35
0	11
0	19
3	0
2	2
1	26
2	132
1	2
2	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	21
0	20
1	11
0	0
0	0
3	4
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
3	0
0	55
0	29
0	7
1	17
0	78
1	79
1	7
0	0
0	0
0	6
0	75
0	1
6	52
0	6
0	1
1	7
0	0
1	1
0	0
3	29
2	12
0	27
0	21
1	26
0	26
3	3
2	1
0	4
0	1
0	9
1	0
48	1
0	0
0	0
1	0
6	0
0	0
0	0
0	0
0	55
1	57
0	53
0	20
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	55
0	35
0	69
0	61
0	35
1	12
2	8
0	1
0	7
0	1
0	7
0	0
0	0
0	0
0	0
0	0
0	0
4	2
12	30
0	2
0	29
2	10
0	14
0	14
0	13
0	35
3	1
2	4
3	2
0	10
0	0
1	5
0	11
5	27
0	36
0	14
0	83
0	4
0	0
1	0
10	2
0	27
22	122
1	52
0	84
0	76
15	0
2	0
0	0
0	0
0	4
0	1
0	0
0	0
7	22
2	0
0	36
0	36
0	5
0	34
2	23
0	23
0	23
0	0
1	6
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	3
0	0
0	2
2	16
0	6
0	12
0	14
0	13
0	15
0	11
0	0
0	2
16	2
0	0
0	1
7	0
7	2
0	0
0	0
0	0
0	40
0	286
1	268
0	45
0	291
0	2
0	5
0	11
0	8
9	0
5	116
4	0
5	14
6	3
2	5
1	5
0	30
0	32
0	26
1	11
0	17
0	3
0	0
3	3
0	1
0	0
0	0
0	0
0	332
0	187
0	336
0	242
0	22
2	267
0	28
1	2
2	0
0	0
0	3
0	4
0	2
0	14
0	4
0	25
0	7
0	3
0	3
0	4
0	4
0	3
3	2
0	0
0	0
0	0
0	0
5	1
0	0
3	2
0	0
0	60
0	61
0	20
0	6
0	27
0	12
0	9
0	7
1	0
0	2
0	1
0	1
47	43
0	18
0	29
0	36
0	9
0	11
0	16
2	17
2	21
0	14
0	22
0	2
0	2
0	0
0	1
0	2
1	5
0	7
0	2
0	3
0	12
0	2
0	12
0	1
0	2
0	11
0	2
0	2
0	2
0	2
0	12
0	3
0	3
2	12
0	1
0	0
0	5
0	5
0	4
0	5
0	4
0	2
0	1
1	2
0	2
7	15
3	6
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
62	124
4	0
1	115
2	108
0	99
0	0
0	0
0	0
0	0
5	89
0	146
3	20
0	2
1	114
6	0
0	0
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	0
2	0
1	2
0	3
0	3
0	2
0	1
0	1
0	1
1	0
1	0
0	0
6	15
1	5
1	5
1	5
7	10
17	0
6	3
0	0
0	1
0	1
0	0
259	33
1	25
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	490
0	249
0	468
2	234
0	217
4	0
0	243
0	227
0	46
3	13
3	5
0	0
0	0
63	9
0	5
0	22
3	137
0	118
0	5
0	132
0	114
0	104
1	108
0	122
15	131
1	77
4	16
0	70
0	6
5	10
0	13
0	10
0	10
25	40
0	12
1	10
1	100
0	81
0	84
0	13
1	82
2	13
0	7
0	12
1	6
0	15
0	11
0	12
0	6
0	5
3	1
5	0
13	9
1	9
11	3
3	20
0	20
0	18
2	1
0	1
0	3
0	3
0	0
0	1
0	0
3	0
0	0
0	0
0	0
0	0
3	20
0	7
1	5
0	21
0	9
0	21
0	10
0	43
0	9
0	30
0	23
0	42
0	680
0	46
0	676
0	667
0	689
2	12
0	28
2	10
1	16
8	140
0	6
0	5
2	4
1	4
0	4
0	2
1	0
0	0
1	0
9	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	4
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
32	2
0	2
0	1
0	89
1	80
0	88
0	17
0	0
0	13
0	9
0	0
0	4
0	0
1	3
0	2
1	4
10	29
0	5
2	1
0	6
0	7
0	3
0	2
0	4
1	0
0	0
0	3
0	7
0	4
0	0
0	4
103	26
0	8
0	2
8	22
0	2
0	4
0	20
1	1
1	1
0	0
0	0
4	13
0	0
0	1
0	0
0	4
1	5
0	3
0	4
0	0
0	1
0	5
0	5
0	4
0	0
0	4
0	5
0	4
0	4
0	3
0	3
0	3
0	0
0	6
0	0
0	0
0	0
0	0
0	1
0	2
0	0
0	11
0	7
0	7
0	5
2	13
0	5
0	7
51	25
0	9
0	16
0	0
0	19
0	24
0	5
1	97
0	88
2	73
2	84
0	60
0	11
0	0
0	0
4	1
2	1
0	0
0	1
0	0
2	110
0	110
0	38
0	44
6	0
7	5
2	0
0	67
0	67
2	12
0	9
0	1
0	0
0	5
0	0
0	0
0	0
0	13
0	3
1	9
2	11
0	1
0	0
0	0
0	3
0	0
1	5
2	5
4	21
5	17
4	6
0	7
1	0
1	4
10	9
0	2
0	207
0	4
0	238
0	18
0	19
0	232
7	27
0	84
0	39
0	225
0	153
2	215
0	114
0	189
0	60
3	1
20	247
7	130
0	92
0	78
5	57
1	66
0	7
0	7
0	40
0	55
3	38
0	66
0	66
7	66
0	0
0	5
1	25
0	23
1	2
0	0
0	0
5	92
0	262
0	250
0	247
0	243
0	232
0	166
0	164
0	21
0	0
0	112
0	14
1	8
0	1
124	50
0	42
0	11
1	1
266	0
30	93
0	86
0	88
1	79
0	7
1	70
0	85
0	0
0	12
0	19
0	15
1	2
7	38
0	34
0	18
0	23
0	4
0	15
85	40
0	28
0	28
3	23
2	14
0	0
0	211
0	196
5	262
1	82
0	259
2	98
0	78
0	78
0	16
0	76
0	85
0	85
4	0
1	0
0	0
0	0
23	9
1	17
0	17
8	6
0	0
46	46
2	46
1	29
0	18
0	3
0	27
0	28
0	15
0	1
1	0
1	3
0	0
0	3
0	6
0	5
1	4
0	4
2	1
0	2
1	0
0	2
0	3
0	0
0	0
5	1
0	219
36	213
0	7
0	17
0	211
1	161
0	12
0	0
0	0
0	128
2	3
1	3
1	0
2	5
0	0
1	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	1
0	1
0	0
0	0
0	0
0	0
0	0
0	8
0	4
0	6
0	16
0	13
0	16
0	13
0	12
0	2
0	4
2	3
1	3
0	4
0	3
0	2
0	1
0	3
0	2
0	1
1	19
0	18
3	21
0	19
0	19
0	15
2	6
0	8
1	2
1	1
3	233
0	197
0	18
0	36
0	25
0	12
0	5
1	10
0	28
0	20
0	5
5	8
0	14
0	15
0	2
0	5
10	12
0	2
5	7
0	1
9	38
3	38
1	7
1	9
1	8
12	76
0	18
1	65
2	60
0	6
1	8
0	14
2	38
0	31
1	13
2	2
4	2
0	0
0	21
0	0
0	7
0	45
0	4
0	21
0	4
1	0
6	0
1	0
2	0
0	7
0	0
0	5
0	2
0	4
0	0
0	0
0	0
0	1
0	3
0	0
0	2
0	0
0	2
0	2
0	0
0	0
0	0
0	5
0	5
0	5
0	3
0	0
14	6
2	3
0	0
0	0
0	12
0	12
2	12
0	12
0	12
0	12
0	7
0	6
0	5
0	4
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	69
0	65
0	24
0	65
0	17
1	59
0	53
0	21
2	6
2	15
4	16
1	0
0	0
0	0
0	25
0	4
0	22
0	20
0	20
0	0
0	0
22	10
0	10
0	13
1	1
1	8
0	2
0	6
0	3
2	0
0	5
0	2
5	15
0	14
0	3
0	2
0	68
0	4
0	100
2	110
2	68
0	74
0	0
0	8
0	69
3	4
2	3
3	2
2	20
0	70
0	86
0	17
0	6
0	57
0	73
1	10
5	10
4	0
0	18
0	18
1	1
1	0
6	86
2	73
0	10
0	1
0	3
0	11
15	127
1	52
129	137
0	108
0	35
0	4
15	93
0	91
0	18
0	11
0	1
0	0
0	0
0	0
0	1
0	1
0	3
0	4
0	25
0	27
0	25
0	3
0	27
3	0
0	0
1	1
0	0
6	23
0	3
0	2
0	10
0	15
0	4
10	4
1	75
1	76
2	67
0	30
2	15
0	4
0	14
1	5
0	2
0	0
0	2
0	72
0	65
0	11
3	28
1	2
0	43
0	46
0	45
0	24
0	30
1	25
5	0
0	0
0	0
0	18
0	3
1	109
1	95
0	88
0	92
0	4
0	5
2	1
0	34
0	83
0	101
0	0
0	0
1	4
0	96
0	37
1	10
1	5
0	10
1	144
4	126
2	132
0	120
0	30
4	35
0	21
0	1
0	0
4	56
2	54
0	56
0	1
1	4
0	28
0	9
19	2
0	0
38	67
0	19
0	41
0	6
1	27
0	2
6	0
0	75
1	54
1	102
0	102
0	96
0	58
0	19
6	3
2	13
0	16
0	3
1	3
0	15
0	2
0	2
0	0
0	1
0	57
0	66
1	65
0	65
0	60
0	3
0	4
1	64
0	2
0	66
10	59
0	31
0	0
0	2
0	1
0	0
1	0
1	8
0	11
0	45
5	1
2	0
0	35
2	6
1	3
2	3
2	3
3	7
5	8
0	1
4	11
7	14
0	15
0	211
0	183
0	196
0	209
0	186
0	172
0	131
0	120
0	140
0	76
12	67
0	53
0	50
2	8
0	7
1	7
4	5
3	3
0	18
0	182
0	265
0	53
0	259
0	61
0	4
0	13
0	14
0	1
2	0
0	63
0	7
1	19
0	24
0	68
0	62
0	61
0	68
0	68
0	59
0	68
0	0
1	0
0	3
0	3
0	0
0	35
0	40
0	0
0	3
0	0
0	3
0	0
1	8
0	24
2	7
1	0
0	2
1	2
0	2
1	2
0	1
101	1246
1	1246
0	222
0	347
2	1239
2	313
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	0
0	2
1	1
0	1
0	2
0	1
0	0
11	1
9	0
44	1
1	0
4	0
1	0
0	2
0	0
0	2
0	2
1	2
0	2
0	0
0	0
1	5
3	0
0	0
1	0
0	0
52	89
0	60
1	9
1	29
0	29
2	32
0	13
0	0
0	0
0	0
0	0
0	0
0	100
8	129
0	106
27	91
0	13
2	105
5	126
2	26
1	11
4	0
3	94
0	94
0	19
0	10
0	9
1	7
0	4
3	0
0	3
0	0
0	0
254	13
0	0
0	13
3	0
1	0
2	20
0	20
0	0
0	0
0	0
0	0
6	34
0	0
0	43
0	0
0	22
0	198
0	177
1	202
0	181
0	100
1	115
1	0
0	31
0	0
0	1
0	16
0	17
0	4
0	11
0	12
0	9
0	9
1	0
0	0
0	2
1	2
0	4
0	0
0	0
1	2
0	0
0	0
0	0
1	0
0	0
3	0
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	17
0	24
0	42
0	0
0	15
0	43
0	2
0	2
0	1
0	0
0	11
0	100
0	8
0	29
0	95
0	105
0	109
0	94
1	2
0	5
1	24
0	100
0	10
0	15
0	93
0	84
0	16
0	9
0	12
0	0
2	48
0	10
7	12
0	4
0	2
4	21
0	1
0	17
0	0
1	5
0	6
0	4
5	7
0	2
0	2
0	1
0	0
81	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	1
57	2
0	0
0	0
0	0
499	142
0	134
0	146
0	95
0	115
4	119
27	22
0	101
1	34
4	94
0	70
5	55
10	44
0	28
3	0
0	2
0	1
0	1
0	1
0	1
0	2
0	1
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	1
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	13
0	13
0	13
0	7
0	5
0	5
0	3
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	136
3	136
0	73
3	29
1	15
5	5
0	6
0	6
0	3
0	18
0	16
0	16
0	18
0	2
0	0
0	2
0	2
0	2
0	5
0	7
0	3
0	0
0	0
358	139
0	40
0	40
0	13
0	5
3	0
2	5
2	14
1	13
0	19
1	41
0	7
1	0
0	0
0	0
0	0
0	0
2	38
0	36
0	16
0	19
1	7
24	83
1	79
0	40
0	53
8	0
0	112
0	2
0	99
0	31
0	102
1	22
1	31
0	2
10	44
0	20
0	24
1	10
0	7
0	0
0	0
56	0
31	0
3	0
2	0
0	15
2	15
0	12
0	6
2	9
0	2
0	2
37	9
0	7
0	4
1	3
0	1
0	3
0	112
0	122
1	62
3	56
0	56
1	46
0	0
0	0
0	0
0	6
1	5
0	4
0	1
0	3
0	3
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	17
2	17
1	0
0	2
0	23
0	25
0	23
0	25
0	25
0	21
7	34
5	26
0	64
1	64
0	7
1	59
0	17
1	0
0	18
0	0
3	9
0	3
0	3
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	3
5	1
0	3
0	0
0	0
0	0
0	1
31	4
1	4
0	0
0	8
0	6
0	1
0	0
0	1
0	2
0	1
0	0
0	1
0	15
0	3
0	3
3	2
2	14
0	0
0	4
0	0
0	0
0	1
4	0
0	0
2	0
132	16
0	10
0	4
0	4
0	4
0	6
0	4
0	4
1	4
0	1
0	0
0	2
0	1
0	2
0	1
0	0
0	1
0	5
0	1
0	1
0	4
0	5
0	3
0	0
0	0
0	0
0	0
1	0
78	17
3	17
0	15
2	14
0	0
0	0
1	22
0	111
0	62
1	22
0	9
0	13
2	95
0	103
0	5
0	24
0	4
0	8
0	109
0	5
0	3
0	1
2	0
2	7
0	13
2	13
1	2
0	6
9	7
2	1
4	13
3	11
2	11
0	11
0	269
1	11
0	11
0	10
0	269
3	0
0	6
0	2
0	1
24	258
0	258
1	0
26	65
0	4
2	61
0	0
0	9
0	61
0	42
0	15
12	18
0	17
0	1
1	7
0	34
0	13
9	26
0	22
0	5
0	3
0	16
0	3
0	2
1	2
0	0
0	3
1	0
0	0
145	0
4	22
3	18
0	6
0	1
0	3
0	1
0	2
0	0
1	43
3	36
0	10
0	3
0	10
0	4
0	8
0	6
0	2
0	5
0	4
0	0
0	0
0	2
4	372
0	101
0	244
0	44
0	82
0	61
0	307
3	301
0	82
0	61
0	221
0	24
0	39
0	0
0	8
18	49
1	0
0	17
0	35
0	8
3	14
0	14
0	3
0	1
0	1
2	5
0	12
9	30
0	4
0	22
15	26
0	15
0	8
0	12
1	22
3	21
0	20
2	18
0	136
2	136
1	31
0	0
0	6
4	6
2	0
3	0
15	0
0	0
0	2
0	0
0	49
0	18
17	45
0	5
1	2
0	4
1	2
0	53
0	9
2	8
0	5
0	6
3	4
3	6
5	6
0	3
2	3
4	12
0	9
9	9
0	3
2	55
0	56
0	58
0	11
2	4
1	6
0	14
0	5
0	0
0	4
0	2
1	1
0	6
0	6
0	8
0	2
0	2
0	2
0	6
0	1
0	1
1	2
0	2
0	2
0	2
0	3
0	2
0	0
3	30
0	30
0	30
0	3
0	2
0	29
0	29
0	225
0	212
2	220
0	3
6	51
0	7
0	0
0	6
0	22
0	18
0	0
0	0
0	18
0	17
0	2
1	176
0	182
0	139
8	18
2	15
6	13
0	117
1	41
2	8
1	90
9	91
0	24
4	19
0	65
2	63
2	51
2	0
2	1
0	0
0	0
2	0
1	0
1	1
0	0
1	0
0	0
0	0
0	5
76	5
3	3
0	2
0	2
17	1243
0	813
0	1234
0	308
341	831
0	714
0	24
0	385
1	149
4	74
2	35
1	53
2	7
0	4
0	2
0	1
0	1
0	0
0	0
16	18
0	1
0	0
0	2
0	2
0	1
0	1
1	0
0	0
0	0
0	0
0	1
0	1
0	4
0	3
0	16
1	16
0	1
0	3
0	2
0	5
1	0
0	2
6	3
0	0
6	3
3	0
38	28
1	28
102	63
0	18
2	4
0	25
0	20
1	15
0	27
0	3
0	3
0	3
35	146
0	14
0	24
1	6
0	5
0	2
3	0
0	11
3	10
0	34
2	73
1	10
0	5
0	16
0	2
0	4
0	501
0	30
0	499
2	3
0	472
0	339
0	290
1	0
6	44
0	14
0	73
2	0
9	74
0	48
5	0
1	1
0	31
2	66
2	91
3	61
0	34
0	56
0	36
0	37
0	32
0	31
18	22
0	18
0	4
3	0
446	6
428	418
2	413
25	28
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	1
0	1
4	10
0	0
0	6
0	0
0	2
0	3
0	0
0	0
0	3
2	2
0	3
0	2
1	0
4	8
0	6
0	0
2	0
0	3
0	2
0	3
0	0
0	1
1	2
0	2
261	67
1	38
3	30
0	8
3	9
23	4
0	0
31	13
0	13
0	4
0	4
0	0
0	10
0	696
0	739
0	59
2	618
0	44
2	150
0	464
0	0
0	167
2	51
1	353
0	0
1	76
0	268
0	165
1	155
0	114
1	44
0	16
2	14
0	0
0	43
0	17
0	23
1	31
913	31
29	17
1	34
43	36
0	8
1	37
0	6
0	1
1	9
3	1
285	34
3	34
8	0
1	14
1	0
0	38
0	6
0	0
1	0
0	4
0	4
0	78
33	85
1	6
0	74
0	8
0	23
0	4
3	344
0	344
8	308
6	73
7	57
0	44
1	48
0	13
1	6
0	130
0	134
0	131
0	74
0	135
1	70
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
23	3
0	0
0	0
2	1
0	523
0	2
1	126
4	0
6	643
1	3
0	643
6	195
0	18
4	4
0	34
3	6
0	33
2	22
0	2
0	0
0	0
11	1
0	48
1	131
0	103
0	120
2	0
0	0
0	0
8	89
0	32
0	25
0	8
0	21
0	9
0	13
0	38
0	19
0	19
0	109
1	103
1	100
0	96
3	5
0	0
3	8
7	2
0	0
0	9
0	6
12	4
1	0
0	0
2	0
1	0
8	13
0	3
0	12
0	3
0	34
0	30
1	30
1	24
0	23
0	18
0	8
0	10
0	6
0	9
0	11
0	4
1	4
0	5
0	6
0	0
0	5
1	0
1	3
1	0
0	0
261	208
1	17
0	154
2	76
3	100
1	20
1	3
0	14
0	14
3	3
28	42
1	22
5	2
4	17
0	3
0	0
0	0
1	18
24	33
9	15
0	0
2	1
0	0
0	0
0	0
0	0
401	0
0	0
0	0
3	0
2	0
1	0
5	105
0	63
0	18
0	84
1	5
11	111
0	103
7	9
0	5
3	22
0	30
5	35
0	28
1	11
3	274
16	269
8	272
1	137
0	46
0	38
0	28
8	6
0	0
13	501
13	44
0	498
4	370
2	0
6	370
0	33
0	0
241	26
5	26
26	10
0	8
0	8
6	534
1	505
3	36
1	25
0	47
1	5
4	85
1	171
0	182
0	50
0	52
