UniqueCount	AmbigCount
0	150
1	162
0	158
0	158
1	60
1	0
8	0
2	17
0	0
2	9
3	0
4	0
2	0
3	36
0	4
1	27
1	27
0	0
0	0
8	0
10	123
0	120
2	109
0	34
0	0
0	53
0	51
0	52
11	3
0	14
0	15
0	41
1	45
0	0
0	3
1	1
1	0
0	0
0	3
0	0
0	156
0	121
0	144
0	121
2	0
4	11
0	10
13	52
1	52
4	48
1	34
0	34
46	24
0	22
8	0
0	102
0	83
0	80
69	89
8	34
0	10
0	39
2	0
0	35
1	31
1	32
0	22
1	2
0	141
0	32
0	15
1	13
0	140
0	141
0	44
0	110
0	43
0	27
3	37
3	19
0	1
1	1
0	1
1	0
0	0
0	98
0	83
0	82
0	54
0	107
0	39
0	2
0	64
0	90
1	113
0	32
3	3
1	4
0	17
3	64
0	27
0	9
0	7
0	7
2	0
0	1
9	29
0	32
0	8
0	17
1	0
0	9
1	7
1	156
0	155
0	159
0	19
0	18
2	43
1	34
0	37
0	44
0	42
1	20
8	27
2	26
0	43
0	37
0	14
0	12
4	0
0	25
1	24
1	0
0	1
1	1
0	10
0	98
11	48
3	89
3	92
2	15
0	49
0	79
0	92
0	87
1	12
2	4
0	0
1	23
0	22
4	14
0	16
0	15
0	17
0	2
5	6
0	5
1	2
0	2
0	0
0	26
0	8
0	22
0	6
0	20
0	11
0	58
2	56
0	9
1	26
0	56
0	62
3	20
0	13
0	28
1	13
0	0
1	13
0	17
0	7
1	12
1	10
8	8
0	56
0	10
0	0
2	1
0	0
0	0
0	0
3	0
0	0
0	0
0	1
0	0
0	0
1	3
0	10
0	141
0	152
0	18
0	0
6	141
0	135
0	0
4	115
6	11
0	7
4	7
7	45
0	11
0	73
0	68
0	15
0	13
0	60
0	16
0	58
1	9
0	3
0	28
0	13
1	18
2	7
0	8
0	5
1	14
1	2
0	17
0	16
1	164
0	64
0	2
23	306
0	104
3	313
1	170
1	5
3	69
0	67
0	188
7	223
0	133
2	83
0	1
1	5
2	77
0	48
0	68
0	10
1	6
3	15
0	2
0	2
0	0
2	9
2	2
0	2
1	8
0	8
1	8
0	1
1	0
0	0
0	0
3	0
13	41
0	38
0	29
1	0
0	0
0	6
0	0
0	0
2	0
0	0
0	0
0	0
1	1
0	1
0	1
0	1
0	0
0	0
0	76
3	74
1	74
0	80
0	81
0	64
0	28
0	44
0	40
3	1
0	0
0	0
0	1
0	0
3	21
0	0
0	0
0	2
0	1
0	5
0	0
0	0
1	0
0	0
0	3
4	5
2	0
0	4
2	3
0	4
0	2
0	57
1	45
0	48
4	53
0	37
1	6
11	56
0	19
7	40
0	0
6	19
2	18
0	7
0	1
0	41
0	33
5	0
1	1
1	23
0	10
0	15
0	10
1	9
0	2
0	5
0	0
0	0
0	0
2	1
0	0
0	3
1	0
4	4
0	7
0	4
0	13
4	5
0	90
0	3
0	83
0	96
0	37
3	98
0	4
1	87
0	54
0	12
0	59
1	1
3	0
1	7
1	7
0	6
0	10
0	0
0	10
0	0
4	0
0	10
1	6
6	81
0	16
14	62
2	62
12	47
0	4
0	1
0	0
0	0
2	0
2	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
4	2
2	1
0	3
0	0
0	2
0	2
0	2
0	0
0	0
0	1
0	0
0	316
0	316
0	125
9	70
0	124
2	59
0	41
0	21
2	30
17	12
0	0
1	8
1	4
3	6
2	0
1	10
0	21
1	16
28	80
0	80
0	104
1	16
0	7
55	40
2	4
0	27
0	3
342	135
0	134
9	6
6	0
0	9
0	9
0	2
0	1
0	0
0	0
0	0
0	0
1	5
0	1
0	0
0	9
1	0
0	8
0	0
0	9
0	9
0	6
0	3
2	4
0	100
2	0
2	144
1	24
1	8
0	20
0	85
1	16
3	12
3	6
1	12
0	4
8	12
1	5
0	5
0	4
0	21
11	69
1	18
5	63
4	59
0	50
0	67
1	50
0	47
0	29
0	15
0	11
0	1
0	1
1	4
0	3
0	3
8	8
1	7
1	0
1	12
0	9
0	9
0	12
0	7
1	0
0	1
0	6
0	6
0	7
2	2
0	3
0	3
3	2
1	0
0	0
1	0
0	0
0	0
0	13
0	13
0	2
0	2
0	1
0	0
0	0
1	2
2	6
0	0
0	6
0	0
2	2
0	0
0	4
0	2
0	2
0	1
0	0
0	1
0	0
2	0
0	0
0	2
0	5
0	4
0	0
0	0
0	0
0	4
2	3
0	2
0	0
1	0
0	1
0	1
0	0
0	1
0	2
0	0
0	1
0	0
2	21
0	0
0	1
0	0
0	0
0	105
0	70
2	105
1	1
0	0
0	5
1	19
0	4
0	1
0	3
0	0
0	1
0	3
0	1
0	0
0	17
3	80
0	60
3	59
2	74
0	110
0	79
0	87
0	81
0	68
31	83
0	83
0	79
0	0
0	0
0	0
0	0
0	20
0	20
0	189
20	284
3	283
0	149
1	64
3	62
2	71
1	69
1	62
1	53
0	43
1	1
0	0
1	1
1	0
24	9
1	9
2	1
0	0
0	0
5	0
0	87
0	106
2	4
0	58
0	80
1	116
0	7
0	17
0	104
0	41
4	0
0	0
0	59
8	38
7	26
2	5
0	2
1	0
347	160
1	40
8	114
0	78
3	0
0	0
0	158
0	138
0	29
0	3
3	40
0	0
0	9
0	1
0	1
0	6
10	7
0	0
0	116
2	107
0	104
0	113
3	136
2	80
1	68
0	9
0	30
0	1
0	17
1	15
1	12
0	7
0	7
2	1
1	3
6	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	14
0	0
0	0
0	0
9	0
0	0
10	23
18	18
0	3
1	2
0	0
1	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
1	0
0	0
1	0
2	42
11	42
10	0
0	0
1	420
0	438
0	437
0	422
3	409
2	390
0	388
0	343
0	99
0	57
0	63
0	33
0	23
1	38
1	6
1	27
6	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	3
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1704
0	0
1094	1704
0	0
0	0
0	0
0	0
0	0
0	1
0	0
4	0
0	0
0	0
0	0
15	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	11
0	6
1	0
0	17
0	0
0	0
6	195
0	42
0	170
0	0
1	0
0	14
0	34
0	0
5	0
7	27
0	6
0	4
3	0
1	1
0	8
1	46
1	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	5
0	4
0	2
0	1
0	0
1	1
1	0
0	0
0	0
2	0
0	0
1	0
0	0
3	0
0	2
0	2
0	0
0	0
0	0
1	0
3	0
3	1
0	30
0	23
0	5
2	17
0	51
0	50
6	5
0	4
4	0
0	2
0	48
1	2
16	35
0	3
0	3
0	2
2	0
0	0
0	0
2	19
3	5
0	19
0	9
0	15
0	10
0	4
2	2
0	4
0	4
0	3
2	0
43	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	37
0	38
0	37
0	12
0	5
1	15
0	6
0	4
0	18
0	1
0	1
0	14
2	10
0	5
0	0
0	2
0	0
0	0
0	3
0	104
0	28
0	119
0	118
0	61
3	7
0	11
1	16
1	24
0	4
1	26
0	0
0	17
1	19
0	2
0	4
1	4
0	0
6	34
0	2
0	34
1	15
0	18
0	19
0	14
0	28
2	0
0	7
0	0
0	8
0	2
2	3
0	9
4	34
0	44
0	21
0	218
0	8
0	5
1	0
7	11
0	24
35	307
11	150
0	216
0	212
25	0
1	0
0	0
0	0
1	6
0	4
0	0
0	0
10	46
1	0
0	79
0	79
0	17
0	76
10	38
1	38
0	38
0	0
0	6
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	8
1	13
0	4
0	7
0	11
0	9
0	9
0	10
0	0
0	5
9	0
1	0
1	0
9	1
11	9
0	0
0	0
0	0
0	49
0	276
1	249
0	54
0	280
0	7
1	13
0	6
1	4
8	0
0	70
1	0
2	12
0	2
0	14
3	14
0	3
0	3
0	3
4	2
0	3
0	1
0	0
1	1
0	0
0	0
0	0
1	0
0	262
0	121
1	261
0	169
0	14
5	182
0	21
2	7
0	0
0	0
0	4
0	4
0	1
0	8
0	4
0	17
0	2
0	6
0	6
0	2
0	2
0	4
9	6
0	0
0	5
0	5
0	6
3	2
1	0
9	10
0	1
0	203
0	212
0	84
0	25
0	80
0	35
1	33
0	19
0	0
0	18
0	11
0	7
90	123
4	48
1	94
0	109
0	21
0	46
0	6
2	9
0	17
1	7
0	14
0	4
2	2
1	3
0	8
0	14
0	4
0	33
0	9
1	18
0	46
0	17
0	47
0	8
0	5
2	40
0	12
0	15
0	13
0	17
0	42
0	15
0	16
2	32
1	8
1	3
0	16
0	13
0	13
0	13
0	10
0	5
0	3
3	4
0	1
12	14
2	1
0	0
0	0
1	0
0	0
0	1
0	1
0	4
0	3
0	4
0	5
9	24
1	0
1	13
3	13
0	4
0	0
0	1
0	1
0	1
4	56
0	95
5	10
0	1
1	72
8	2
0	0
0	0
0	0
0	0
2	1
0	1
0	0
0	0
0	0
2	0
5	13
0	16
1	14
0	12
0	7
1	1
0	2
1	0
1	0
0	0
8	18
1	5
7	8
1	5
17	13
10	0
11	5
0	0
2	3
0	3
0	0
130	13
0	6
0	0
4	0
0	0
0	78
3	79
0	78
0	77
0	46
1	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	7
0	0
1	0
0	0
1	2
1	0
0	0
0	17
0	5
0	16
0	5
0	5
0	0
0	5
0	5
0	2
0	1
0	0
0	0
1	0
13	1
0	3
0	6
2	144
0	115
0	1
0	141
0	115
0	111
1	118
0	140
25	138
0	66
2	5
0	69
0	6
18	7
1	23
0	16
0	15
35	51
1	18
1	11
0	95
0	69
1	76
0	15
0	67
1	2
0	4
0	5
1	9
0	17
0	4
0	6
0	2
0	2
2	2
1	1
7	5
1	5
23	0
2	28
0	27
0	28
0	4
0	1
0	2
0	1
0	0
0	3
0	0
10	0
3	0
0	1
0	1
1	0
0	1
0	0
1	1
0	1
0	1
0	1
0	2
0	5
0	1
0	1
0	1
0	4
0	49
0	6
0	50
0	48
0	51
0	1
0	3
0	0
0	2
1	9
0	2
0	3
1	1
1	6
2	2
0	3
2	3
0	0
0	0
18	0
0	0
0	0
1	0
0	0
2	0
1	0
1	0
2	9
0	1
0	0
0	0
3	0
0	0
0	0
1	0
0	0
0	0
1	0
76	12
0	9
3	9
0	80
0	74
0	77
0	12
1	0
0	10
0	9
2	1
0	5
2	3
0	1
0	0
1	2
6	16
0	1
5	3
0	4
0	3
0	13
1	1
3	15
2	0
0	1
0	1
0	2
0	5
0	0
0	0
93	29
0	5
1	1
2	13
0	3
0	3
0	11
1	2
1	1
0	0
0	0
1	8
0	0
0	4
3	0
0	59
1	60
0	12
0	40
0	6
0	13
0	55
0	60
0	53
3	3
1	55
0	56
0	47
0	45
0	39
0	30
0	49
0	15
4	35
0	4
3	4
0	23
1	8
1	26
1	19
1	18
0	35
0	32
1	31
0	12
5	12
1	6
0	31
122	62
0	16
0	36
0	0
0	40
0	53
1	15
1	601
0	545
20	484
2	529
6	290
4	29
2	0
0	0
6	0
1	0
3	0
0	0
0	0
0	91
0	91
0	38
0	44
2	0
16	9
0	0
0	82
0	82
5	14
0	12
1	1
0	3
0	2
0	0
0	1
0	0
0	6
0	1
0	5
0	6
0	1
0	1
0	3
0	3
0	0
0	2
0	2
6	41
9	34
4	10
1	18
6	3
0	11
8	20
0	4
1	388
0	11
0	449
0	26
0	25
0	430
0	50
0	132
0	60
0	420
0	292
0	391
0	198
0	356
0	102
12	4
19	507
11	282
0	200
2	172
9	129
1	20
0	0
0	0
0	16
0	16
1	6
0	20
0	20
1	20
0	0
0	2
0	0
0	1
3	0
0	1
0	0
11	73
0	225
0	237
0	238
0	206
0	223
0	170
0	168
0	26
1	0
0	106
0	15
1	15
0	6
18	9
0	0
0	0
1	1
23	0
27	113
0	100
0	103
3	98
0	11
1	85
0	100
1	0
1	11
1	16
0	19
1	7
7	38
0	37
1	18
0	20
0	11
0	17
158	44
0	34
0	35
0	15
8	12
2	0
0	229
0	213
3	323
1	124
0	305
2	147
0	111
0	112
0	26
0	114
0	133
0	131
0	0
1	0
0	0
0	0
1	7
3	17
1	19
9	11
0	0
46	42
8	42
0	76
0	42
0	2
0	70
1	75
0	51
0	4
0	0
3	13
0	0
0	3
0	15
2	12
1	11
0	11
0	7
0	5
0	1
0	4
0	3
1	1
0	2
5	0
0	117
13	113
2	1
0	8
1	115
0	75
0	6
0	0
0	0
0	62
0	2
0	3
1	1
0	4
0	1
0	6
1	0
0	1
0	2
0	0
1	2
1	0
0	0
0	0
2	0
1	2
88	10
1	10
0	0
1	0
0	0
0	0
0	0
0	7
0	2
0	5
0	12
0	12
0	14
0	14
0	12
0	0
0	4
0	1
0	2
0	2
0	0
0	0
1	0
0	0
0	0
0	0
0	28
0	27
4	28
0	27
0	26
2	22
1	7
1	6
0	4
0	2
4	248
0	227
0	18
0	35
0	28
1	14
0	5
2	12
1	10
0	29
1	4
6	5
0	4
0	4
0	0
0	2
7	15
0	1
5	6
0	2
2	24
2	24
2	7
2	1
1	1
4	30
0	4
1	28
3	27
0	2
0	2
0	3
1	8
0	8
0	2
1	1
1	1
0	0
0	7
0	0
1	0
0	24
0	20
0	36
0	19
0	0
6	0
0	0
4	0
2	43
2	5
0	30
0	16
1	26
0	1
0	1
0	0
0	2
0	3
1	1
0	2
0	1
0	2
0	2
0	0
0	0
0	0
0	7
0	7
0	7
0	2
0	0
9	14
1	2
0	0
0	0
0	5
0	5
0	5
0	5
0	5
0	5
0	4
1	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	187
0	177
0	67
0	176
1	46
0	167
0	156
1	51
2	18
3	32
4	34
1	0
0	0
0	0
1	46
1	5
0	40
0	39
0	41
0	3
0	2
7	5
0	5
0	7
2	2
1	6
2	0
0	5
0	1
0	0
1	10
0	3
3	17
0	13
0	3
0	1
0	25
0	3
0	46
1	49
0	24
0	25
0	0
0	7
0	25
4	5
1	2
0	2
0	9
0	25
0	39
0	4
0	2
0	17
0	34
0	4
1	4
6	0
0	9
1	10
0	0
0	0
10	93
9	83
0	7
0	2
0	10
0	13
28	188
1	87
217	218
0	159
2	60
0	8
17	136
0	127
0	16
0	29
0	6
1	0
0	2
2	2
1	5
0	5
0	1
0	5
0	68
0	73
0	68
1	5
0	69
8	0
0	6
0	5
0	4
4	62
0	12
2	5
0	21
0	25
0	8
8	4
1	11
0	12
4	17
0	9
1	3
0	0
0	1
0	0
0	1
0	0
1	1
0	5
0	5
0	3
0	2
1	0
0	3
0	3
0	4
0	1
0	1
0	1
12	0
0	0
0	0
0	20
0	2
0	94
0	90
0	71
0	89
0	1
0	6
2	0
1	31
0	45
1	56
1	0
1	0
1	0
0	50
0	31
2	6
1	6
0	10
0	29
1	33
0	25
0	32
0	11
0	10
1	2
0	0
0	0
1	93
1	93
1	93
0	0
1	1
1	62
0	16
15	4
0	0
42	97
0	21
0	44
0	4
1	54
0	1
8	0
1	53
5	40
0	67
0	67
0	60
1	38
1	7
2	1
1	10
0	8
1	4
1	5
0	7
0	2
0	2
1	0
0	1
0	53
0	59
1	53
0	53
0	45
0	3
0	4
0	55
0	2
0	59
10	52
0	25
0	0
1	1
2	3
0	0
1	0
1	2
0	3
0	40
1	1
1	5
0	26
4	8
1	0
1	5
4	5
5	9
6	1
0	7
1	16
7	14
0	18
1	72
0	74
0	66
0	72
0	65
0	59
0	52
0	50
0	51
0	36
1	15
0	11
1	14
2	6
0	6
1	6
1	3
2	1
0	14
0	209
0	287
0	49
0	283
0	53
1	3
0	15
1	18
0	2
1	0
0	28
1	1
0	14
0	14
0	34
0	30
0	33
0	34
0	35
0	32
0	34
2	0
1	0
2	3
1	3
2	0
0	14
0	17
0	0
0	1
1	0
1	1
0	0
1	2
4	9
0	7
0	0
0	0
0	1
0	1
0	0
0	0
13	202
0	202
2	33
0	51
1	200
2	42
1	0
0	0
0	0
1	0
0	0
0	0
2	2
0	2
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
3	0
9	0
12	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
2	2
1	0
0	0
2	0
0	0
74	102
0	64
0	16
0	32
0	29
2	32
3	18
1	0
0	0
0	1
0	0
0	1
0	272
6	323
1	296
28	250
0	33
0	298
4	322
3	39
3	16
3	0
0	6
0	6
0	1
0	0
3	1
0	0
0	0
1	0
1	0
0	0
1	0
459	27
1	0
0	27
0	0
0	0
1	1
0	0
0	0
0	0
0	0
1	0
9	4
0	0
0	5
0	0
0	2
0	46
0	45
0	46
0	45
0	17
1	25
1	0
0	6
0	0
1	0
1	8
0	7
0	2
0	5
0	5
0	5
0	4
0	0
0	0
0	1
0	1
0	4
0	1
0	0
0	2
0	0
0	0
1	0
0	0
0	0
1	0
0	0
7	0
0	0
0	3
1	3
4	0
0	0
2	0
0	0
0	0
0	23
0	46
0	86
6	0
0	25
0	84
5	8
1	4
1	4
0	0
0	9
0	51
0	9
0	18
0	42
0	52
0	52
0	43
0	1
0	2
0	12
0	47
0	6
0	6
0	42
0	36
0	11
0	5
1	10
1	0
2	17
0	9
42	12
0	6
0	3
23	212
2	9
0	193
3	0
0	22
0	40
0	39
48	116
0	28
1	36
2	6
0	0
14	0
0	5
0	5
0	5
0	6
1	0
0	1
1	0
0	0
0	0
0	0
0	6
0	6
197	9
0	0
0	0
0	0
258	67
0	70
0	79
0	50
0	54
1	56
9	10
0	51
1	16
4	43
0	37
0	14
2	17
1	9
4	0
0	23
1	21
0	21
0	18
0	21
0	23
0	22
0	22
2	7
0	3
0	2
0	4
0	1
2	2
0	1
1	1
0	2
0	0
1	1
0	0
1	1
1	0
0	0
1	0
1	0
0	0
4	0
0	10
0	10
0	10
0	4
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	104
0	104
0	54
1	13
1	7
2	6
0	6
0	6
0	4
0	74
0	70
0	67
0	72
0	7
0	2
0	10
0	6
0	6
0	24
0	32
0	10
0	4
0	5
1165	419
0	81
0	80
3	41
0	14
9	1
4	5
2	46
0	48
2	81
3	140
0	36
0	0
1	0
0	0
0	0
0	0
1	43
0	38
0	16
4	17
1	10
14	93
0	92
1	60
0	46
4	1
1	466
1	9
0	404
4	129
0	432
0	106
3	139
7	19
2	156
2	82
0	86
2	38
1	10
0	0
0	0
0	0
1	0
0	0
0	0
0	15
1	15
0	14
0	10
1	11
0	5
0	5
32	10
0	6
1	4
0	3
2	0
1	1
0	14
0	15
0	9
0	5
1	5
0	4
0	0
3	1
0	1
0	17
1	14
0	7
0	4
1	37
0	36
0	22
2	8
0	20
0	0
1	0
2	2
0	0
0	0
0	0
0	0
0	57
4	57
0	0
0	4
0	56
0	59
0	57
1	59
0	60
0	44
25	62
4	67
0	14
0	14
0	6
0	12
0	6
1	0
0	4
0	0
3	0
0	3
0	3
0	3
0	3
1	0
1	0
0	1
0	0
6	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	1
0	14
0	52
17	14
0	51
0	4
1	6
1	2
0	4
7	5
0	5
0	0
3	70
0	31
0	32
1	5
0	24
0	24
0	11
3	1
0	2
0	14
0	3
0	3
2	9
1	13
1	2
1	4
0	0
0	0
0	4
0	0
1	0
3	0
11	1
0	1
4	0
0	0
0	0
0	0
0	0
0	25
2	27
0	1
0	3
0	6
1	3
0	5
0	2
0	0
0	4
0	72
0	31
2	23
0	59
0	72
0	36
0	2
1	15
0	1
0	1
0	0
62	16
1	16
1	13
0	13
5	0
0	0
0	27
0	108
0	56
1	27
0	8
0	15
1	95
0	95
0	11
0	22
0	8
0	13
0	117
1	9
0	6
0	6
9	0
15	10
1	15
1	15
4	2
1	12
13	2
0	3
5	11
3	31
10	34
0	25
1	101
0	26
3	28
0	13
0	101
2	2
0	10
0	2
1	12
3	70
2	70
0	1
113	326
0	20
1	299
0	0
0	38
0	299
2	212
0	16
18	22
0	20
1	2
1	6
1	86
0	15
29	96
0	86
0	4
6	46
0	82
0	27
0	25
0	25
0	5
0	29
4	1
0	0
167	0
3	38
8	40
0	3
0	1
1	6
0	10
0	8
1	0
0	38
7	29
0	12
0	3
0	8
0	3
0	2
0	7
0	1
0	3
0	4
0	0
0	0
4	4
8	759
0	175
0	508
0	100
0	161
0	121
0	618
3	633
0	141
6	105
0	485
1	73
1	101
0	0
0	13
25	75
6	2
1	22
1	47
0	11
1	24
0	24
0	10
0	5
0	1
8	2
0	18
4	59
0	6
0	27
9	36
0	42
0	14
0	28
0	29
0	27
1	50
2	14
0	74
2	74
0	6
0	0
0	2
0	2
0	0
7	1
6	0
1	0
0	2
0	0
0	23
0	10
1	19
0	5
0	1
0	4
0	1
0	24
3	6
1	5
0	6
0	3
1	2
2	2
0	2
0	0
1	2
4	3
0	3
5	11
1	0
0	36
0	34
0	33
0	7
3	2
0	4
0	12
2	4
5	0
0	1
4	2
1	2
1	5
0	3
0	3
0	3
1	2
0	6
0	4
0	4
1	4
1	3
0	2
0	1
0	1
0	1
0	2
1	0
2	51
0	46
0	51
0	2
0	5
0	48
1	48
0	132
0	125
0	130
0	4
2	15
0	11
0	1
2	5
0	13
0	8
0	0
1	1
0	7
0	9
0	2
0	248
0	249
3	207
6	17
3	17
7	13
0	159
3	45
4	4
1	136
21	138
0	27
12	23
1	103
6	91
2	83
1	4
5	2
1	3
0	3
1	3
5	2
2	10
4	1
11	3
3	2
4	0
0	0
1	0
25	62
4	36
0	49
29	1343
0	883
1	1311
1	295
289	781
0	688
0	12
0	405
4	160
7	74
4	26
2	36
6	20
0	8
0	4
0	3
0	2
0	0
0	0
49	39
0	12
0	2
0	12
0	13
0	7
2	4
0	3
0	0
0	2
0	2
0	2
0	2
0	0
1	2
0	19
1	18
0	2
0	4
0	1
0	7
3	0
1	2
8	2
0	0
4	0
5	0
51	54
0	54
134	77
0	27
1	8
0	37
0	27
0	22
0	31
0	5
0	5
0	5
48	121
0	17
1	18
0	5
0	5
1	2
3	0
5	5
1	5
4	25
4	52
1	2
0	7
0	22
0	1
0	1
1	197
0	6
0	197
4	1
0	191
0	140
0	128
2	0
2	23
4	14
0	43
0	0
5	45
4	21
8	0
0	1
1	11
0	22
0	25
1	20
0	9
0	16
3	11
0	7
0	6
0	8
8	8
0	4
0	4
2	0
61	8
129	103
0	103
9	4
0	0
0	0
0	9
0	9
0	0
0	26
1	29
1	25
0	34
0	0
37	13
0	13
0	9
3	29
0	7
0	20
0	2
4	3
0	18
0	2
0	0
1	22
2	8
0	7
0	9
1	3
6	9
1	8
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	0
16	5
0	4
0	1
0	1
1	0
4	1
0	0
21	5
0	5
2	1
0	1
0	0
0	7
1	2207
1	2331
0	228
1	1958
1	104
11	508
0	1459
0	0
0	457
2	139
1	1101
4	0
0	284
0	934
0	541
5	526
0	403
5	142
0	58
1	55
0	0
0	20
0	6
0	18
1	7
26	7
4	7
0	16
42	28
0	3
0	28
2	3
0	0
1	4
0	0
15	0
0	0
1	0
0	0
1	5
0	55
0	4
0	0
0	2
0	12
0	5
0	109
43	122
1	8
0	103
0	9
0	29
1	10
0	787
0	787
30	719
0	82
15	57
0	40
0	51
0	14
4	4
0	6
0	6
0	6
0	4
0	6
0	4
0	0
1	0
1	0
0	0
0	8
0	8
2	0
0	9
11	24
0	16
0	3
0	9
0	21
0	10
2	1
0	16
2	1
1	3
1	4
44	6
0	0
0	3
0	0
0	236
0	4
0	64
2	0
2	303
3	2
2	307
4	96
0	8
0	1
0	182
1	28
2	150
1	137
3	2
2	9
0	0
18	3
0	31
6	95
0	79
0	91
1	1
1	2
0	2
2	67
0	25
0	19
0	4
0	22
1	9
0	16
0	18
0	6
0	11
0	68
0	65
0	64
0	57
1	3
1	0
1	6
3	0
4	0
2	5
0	6
9	9
1	0
0	0
5	0
1	0
2	1
0	1
0	0
0	0
0	82
1	66
6	73
2	58
0	53
0	43
1	23
0	25
0	17
0	17
0	14
0	3
0	7
0	13
0	10
0	0
0	9
1	0
0	9
1	0
0	0
356	276
1	39
0	201
3	99
2	119
1	15
0	2
0	17
1	17
6	9
79	72
0	40
2	5
6	28
0	5
0	0
0	0
1	17
34	32
6	15
0	0
1	2
0	0
0	0
0	0
0	0
328	0
0	0
1	0
3	0
1	0
0	0
4	92
0	42
1	15
0	59
0	5
16	96
1	91
9	9
0	5
0	18
0	18
0	3
0	3
0	2
4	257
17	249
17	253
0	135
0	48
0	40
0	25
4	8
0	0
5	260
28	19
0	256
1	33
0	0
0	32
0	8
2	0
102	12
1	12
54	22
0	18
0	11
2	245
0	229
0	19
1	9
0	19
1	2
3	36
1	109
0	110
0	25
